shipType,shipDurationType,level,targetArtifact,AURELIAN_BROOCH_0_COMMON,AURELIAN_BROOCH_1_COMMON,AURELIAN_BROOCH_2_COMMON,AURELIAN_BROOCH_2_EPIC,AURELIAN_BROOCH_2_RARE,AURELIAN_BROOCH_3_COMMON,AURELIAN_BROOCH_3_EPIC,AURELIAN_BROOCH_3_LEGENDARY,AURELIAN_BROOCH_3_RARE,BEAK_OF_MIDAS_0_COMMON,BEAK_OF_MIDAS_1_COMMON,BEAK_OF_MIDAS_2_COMMON,BEAK_OF_MIDAS_2_RARE,BEAK_OF_MIDAS_3_COMMON,BEAK_OF_MIDAS_3_LEGENDARY,BEAK_OF_MIDAS_3_RARE,BOOK_OF_BASAN_0_COMMON,BOOK_OF_BASAN_1_COMMON,BOOK_OF_BASAN_2_COMMON,BOOK_OF_BASAN_2_EPIC,CARVED_RAINSTICK_0_COMMON,CARVED_RAINSTICK_1_COMMON,CARVED_RAINSTICK_2_COMMON,CARVED_RAINSTICK_3_COMMON,CARVED_RAINSTICK_3_EPIC,CARVED_RAINSTICK_3_LEGENDARY,CLARITY_STONE_0_COMMON,CLARITY_STONE_1_COMMON,CLARITY_STONE_FRAGMENT_0_COMMON,DEMETERS_NECKLACE_0_COMMON,DEMETERS_NECKLACE_1_COMMON,DEMETERS_NECKLACE_1_RARE,DEMETERS_NECKLACE_2_COMMON,DEMETERS_NECKLACE_2_EPIC,DEMETERS_NECKLACE_2_RARE,DEMETERS_NECKLACE_3_COMMON,DEMETERS_NECKLACE_3_EPIC,DEMETERS_NECKLACE_3_LEGENDARY,DEMETERS_NECKLACE_3_RARE,DILITHIUM_MONOCLE_0_COMMON,DILITHIUM_MONOCLE_1_COMMON,DILITHIUM_MONOCLE_2_COMMON,DILITHIUM_MONOCLE_3_COMMON,DILITHIUM_MONOCLE_3_EPIC,DILITHIUM_MONOCLE_3_LEGENDARY,DILITHIUM_STONE_0_COMMON,DILITHIUM_STONE_1_COMMON,DILITHIUM_STONE_FRAGMENT_0_COMMON,GOLD_METEORITE_0_COMMON,GOLD_METEORITE_1_COMMON,GOLD_METEORITE_2_COMMON,INTERSTELLAR_COMPASS_0_COMMON,INTERSTELLAR_COMPASS_1_COMMON,INTERSTELLAR_COMPASS_2_COMMON,INTERSTELLAR_COMPASS_2_RARE,INTERSTELLAR_COMPASS_3_COMMON,INTERSTELLAR_COMPASS_3_EPIC,INTERSTELLAR_COMPASS_3_LEGENDARY,INTERSTELLAR_COMPASS_3_RARE,LIFE_STONE_0_COMMON,LIFE_STONE_1_COMMON,LIFE_STONE_2_COMMON,LIFE_STONE_FRAGMENT_0_COMMON,LIGHT_OF_EGGENDIL_0_COMMON,LIGHT_OF_EGGENDIL_1_COMMON,LIGHT_OF_EGGENDIL_1_RARE,LIGHT_OF_EGGENDIL_2_COMMON,LIGHT_OF_EGGENDIL_2_RARE,LIGHT_OF_EGGENDIL_3_COMMON,LIGHT_OF_EGGENDIL_3_EPIC,LIGHT_OF_EGGENDIL_3_LEGENDARY,LUNAR_STONE_0_COMMON,LUNAR_STONE_1_COMMON,LUNAR_STONE_2_COMMON,LUNAR_STONE_FRAGMENT_0_COMMON,LUNAR_TOTEM_0_COMMON,LUNAR_TOTEM_1_COMMON,LUNAR_TOTEM_1_RARE,LUNAR_TOTEM_2_COMMON,LUNAR_TOTEM_2_RARE,LUNAR_TOTEM_3_COMMON,LUNAR_TOTEM_3_EPIC,LUNAR_TOTEM_3_LEGENDARY,LUNAR_TOTEM_3_RARE,MERCURYS_LENS_0_COMMON,MERCURYS_LENS_1_COMMON,MERCURYS_LENS_1_RARE,MERCURYS_LENS_2_COMMON,MERCURYS_LENS_2_RARE,MERCURYS_LENS_3_COMMON,MERCURYS_LENS_3_EPIC,MERCURYS_LENS_3_LEGENDARY,MERCURYS_LENS_3_RARE,NEODYMIUM_MEDALLION_0_COMMON,NEODYMIUM_MEDALLION_1_COMMON,NEODYMIUM_MEDALLION_1_RARE,NEODYMIUM_MEDALLION_2_COMMON,NEODYMIUM_MEDALLION_2_EPIC,NEODYMIUM_MEDALLION_3_COMMON,NEODYMIUM_MEDALLION_3_EPIC,NEODYMIUM_MEDALLION_3_LEGENDARY,NEODYMIUM_MEDALLION_3_RARE,ORNATE_GUSSET_0_COMMON,ORNATE_GUSSET_1_COMMON,ORNATE_GUSSET_1_EPIC,ORNATE_GUSSET_2_COMMON,ORNATE_GUSSET_2_RARE,ORNATE_GUSSET_3_COMMON,ORNATE_GUSSET_3_EPIC,ORNATE_GUSSET_3_LEGENDARY,PHOENIX_FEATHER_0_COMMON,PHOENIX_FEATHER_1_COMMON,PHOENIX_FEATHER_2_COMMON,PHOENIX_FEATHER_2_RARE,PHOENIX_FEATHER_3_COMMON,PHOENIX_FEATHER_3_LEGENDARY,PHOENIX_FEATHER_3_RARE,PROPHECY_STONE_0_COMMON,PROPHECY_STONE_1_COMMON,PROPHECY_STONE_FRAGMENT_0_COMMON,PUZZLE_CUBE_0_COMMON,PUZZLE_CUBE_1_COMMON,PUZZLE_CUBE_1_EPIC,PUZZLE_CUBE_2_COMMON,PUZZLE_CUBE_2_RARE,PUZZLE_CUBE_3_COMMON,PUZZLE_CUBE_3_EPIC,PUZZLE_CUBE_3_LEGENDARY,PUZZLE_CUBE_3_RARE,QUANTUM_METRONOME_0_COMMON,QUANTUM_METRONOME_1_COMMON,QUANTUM_METRONOME_1_RARE,QUANTUM_METRONOME_2_COMMON,QUANTUM_METRONOME_2_EPIC,QUANTUM_METRONOME_2_RARE,QUANTUM_METRONOME_3_COMMON,QUANTUM_METRONOME_3_EPIC,QUANTUM_METRONOME_3_LEGENDARY,QUANTUM_METRONOME_3_RARE,QUANTUM_STONE_0_COMMON,QUANTUM_STONE_1_COMMON,QUANTUM_STONE_2_COMMON,QUANTUM_STONE_FRAGMENT_0_COMMON,SHELL_STONE_0_COMMON,SHELL_STONE_1_COMMON,SHELL_STONE_2_COMMON,SHELL_STONE_FRAGMENT_0_COMMON,SHIP_IN_A_BOTTLE_0_COMMON,SHIP_IN_A_BOTTLE_1_COMMON,SHIP_IN_A_BOTTLE_2_COMMON,SHIP_IN_A_BOTTLE_2_RARE,SHIP_IN_A_BOTTLE_3_COMMON,SHIP_IN_A_BOTTLE_3_EPIC,SHIP_IN_A_BOTTLE_3_LEGENDARY,SHIP_IN_A_BOTTLE_3_RARE,SOLAR_TITANIUM_0_COMMON,SOLAR_TITANIUM_1_COMMON,SOLAR_TITANIUM_2_COMMON,SOUL_STONE_0_COMMON,SOUL_STONE_1_COMMON,SOUL_STONE_2_COMMON,SOUL_STONE_FRAGMENT_0_COMMON,TACHYON_DEFLECTOR_0_COMMON,TACHYON_DEFLECTOR_1_COMMON,TACHYON_DEFLECTOR_2_COMMON,TACHYON_DEFLECTOR_2_RARE,TACHYON_STONE_0_COMMON,TACHYON_STONE_1_COMMON,TACHYON_STONE_2_COMMON,TACHYON_STONE_FRAGMENT_0_COMMON,TAU_CETI_GEODE_0_COMMON,TAU_CETI_GEODE_1_COMMON,TAU_CETI_GEODE_2_COMMON,TERRA_STONE_0_COMMON,TERRA_STONE_1_COMMON,TERRA_STONE_2_COMMON,TERRA_STONE_FRAGMENT_0_COMMON,THE_CHALICE_0_COMMON,THE_CHALICE_1_COMMON,THE_CHALICE_1_EPIC,THE_CHALICE_2_COMMON,THE_CHALICE_2_EPIC,THE_CHALICE_2_RARE,THE_CHALICE_3_COMMON,THE_CHALICE_3_EPIC,THE_CHALICE_3_LEGENDARY,TITANIUM_ACTUATOR_0_COMMON,TITANIUM_ACTUATOR_1_COMMON,TITANIUM_ACTUATOR_2_COMMON,TITANIUM_ACTUATOR_2_RARE,TITANIUM_ACTUATOR_3_COMMON,TITANIUM_ACTUATOR_3_EPIC,TITANIUM_ACTUATOR_3_LEGENDARY,TUNGSTEN_ANKH_0_COMMON,TUNGSTEN_ANKH_1_COMMON,TUNGSTEN_ANKH_1_RARE,TUNGSTEN_ANKH_2_COMMON,TUNGSTEN_ANKH_2_LEGENDARY,TUNGSTEN_ANKH_2_RARE,TUNGSTEN_ANKH_3_COMMON,TUNGSTEN_ANKH_3_LEGENDARY,TUNGSTEN_ANKH_3_RARE,VIAL_MARTIAN_DUST_0_COMMON,VIAL_MARTIAN_DUST_1_COMMON,VIAL_MARTIAN_DUST_1_RARE,VIAL_MARTIAN_DUST_2_COMMON,VIAL_MARTIAN_DUST_2_EPIC,VIAL_MARTIAN_DUST_3_COMMON,VIAL_MARTIAN_DUST_3_LEGENDARY,VIAL_MARTIAN_DUST_3_RARE
CORELLIHEN_CORVETTE,EPIC,4,VIAL_MARTIAN_DUST,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,1,0,0,0,0,0,0,0,17,0,0,1,0,0,8,0,0,0,0,1,0,0,10,13,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0
CORELLIHEN_CORVETTE,EPIC,4,ORNATE_GUSSET,9,28,0,0,0,0,0,0,0,61,7,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,4,0,19,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,64,30,0,0,19,2,0,0,0,0,0,0,2,0,0,65,0,0,0,0,0,0,0,0,7,0,0,18,0,19,1,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,37,13,1,0,0,0,0,0,0,40,21,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,11,0,0,15,0,0,0,0,0,0,0,0,85,0,0,1,0,0,60,0,0,0,0,13,0,0,31,85,0,0,2,0,0,75,26,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,6,9,2,0,0,0,0,0
CORELLIHEN_CORVETTE,EPIC,4,THE_CHALICE,26,77,0,0,0,0,0,0,0,129,14,0,0,0,0,0,0,0,0,0,125,3,0,0,0,0,0,0,11,0,44,3,7,1,0,0,0,0,0,15,0,0,0,0,0,0,0,165,98,0,0,58,3,0,0,0,0,0,0,1,0,0,151,0,0,0,0,0,0,0,0,26,0,0,53,0,59,3,0,0,0,0,0,0,115,3,3,0,0,0,0,0,0,106,33,5,0,0,0,0,0,0,57,19,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,179,14,0,0,39,2,0,0,0,0,0,0,0,267,0,0,14,0,0,182,0,0,0,0,21,0,0,107,208,0,0,10,0,0,165,271,14,1,0,0,0,0,0,0,14,0,0,0,0,0,0,32,27,3,0,0,0,0,0,0,23,31,7,0,0,0,0,0
GALEGGTICA,SHORT,0,LUNAR_TOTEM,0,271,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,227,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,73,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,21,0,0,0,185,584,14,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,20,0,0,22,0,0,0,0,0,0,0,0,791,0,0,0,0,0,154,0,0,0,0,28,0,0,97,543,0,0,0,0,0,85,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
GALEGGTICA,SHORT,0,TACHYON_STONE,0,255,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,91,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,32,0,0,0,0,247,4,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,22,0,0,27,0,0,0,0,0,0,0,0,824,0,0,0,0,0,165,0,0,0,0,21,0,0,118,607,0,0,0,0,0,72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
GALEGGTICA,SHORT,0,UNKNOWN,0,48470,0,0,0,0,0,0,0,89980,0,0,0,0,0,0,0,0,0,0,30833,0,0,0,0,0,0,0,0,0,37236,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23013,0,0,0,22872,0,0,0,0,0,0,0,0,0,0,14240,0,0,0,0,0,0,0,0,5279,0,0,0,0,42800,1454,0,0,0,0,0,0,79080,0,0,0,0,0,0,0,0,62651,580,45,0,0,0,0,0,0,37262,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,21406,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29094,3463,0,0,4336,0,0,0,0,0,0,0,0,145585,0,0,10,0,0,28575,0,0,0,0,4435,0,0,18940,103946,0,0,13,0,0,18362,12874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14478,614,32,0,0,0,0,0,0,0,3204,309,0,0,0,0,0
GALEGGTICA,SHORT,0,PHOENIX_FEATHER,0,1100,0,0,0,0,0,0,0,2244,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,864,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,343,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,117,0,0,0,0,999,35,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,1566,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,472,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,79,0,0,101,0,0,0,0,0,0,0,0,3444,0,0,0,0,0,621,0,0,0,0,112,0,0,450,2454,0,0,0,0,0,323,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0
GALEGGTICA,SHORT,0,TUNGSTEN_ANKH,0,656,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,495,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,216,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,72,0,0,0,0,572,21,0,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,837,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,36,0,0,49,0,0,0,0,0,0,0,0,2032,0,0,0,0,0,360,0,0,0,0,65,0,0,247,1396,0,0,0,0,0,189,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
GALEGGTICA,SHORT,0,GOLD_METEORITE,0,243,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,190,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,771,0,0,82,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,27,0,0,0,0,219,4,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,20,0,0,22,0,0,0,0,0,0,0,0,729,0,0,0,0,0,136,0,0,0,0,23,0,0,104,514,0,0,0,0,0,59,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
GALEGGTICA,SHORT,0,TAU_CETI_GEODE,0,92,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,25,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,9,0,0,0,0,99,5,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7,0,0,12,0,0,0,0,0,0,0,0,329,0,0,0,0,0,61,0,0,0,0,13,0,0,53,228,0,0,0,0,0,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
GALEGGTICA,SHORT,0,TACHYON_STONE_FRAGMENT,0,25,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,65,0,0,0,0,0,14,0,0,0,0,0,0,0,4,54,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALEGGTICA,SHORT,0,AURELIAN_BROOCH,273,689,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,212,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,90,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,26,0,0,0,0,238,13,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,28,0,0,29,0,0,0,0,0,0,0,0,876,0,0,0,0,0,163,0,0,0,0,18,0,0,92,609,0,0,0,0,0,89,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0
GALEGGTICA,SHORT,0,CARVED_RAINSTICK,0,62,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,30,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,54,1,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,6,0,0,0,0,0,0,0,0,186,0,0,0,0,0,44,0,0,0,0,8,0,0,27,134,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
GALEGGTICA,SHORT,0,PUZZLE_CUBE,0,328,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,252,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,110,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,40,0,0,0,0,295,11,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,638,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,19,0,0,25,0,0,0,0,0,0,0,0,939,0,0,0,0,0,188,0,0,0,0,28,0,0,145,717,0,0,0,0,0,87,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
GALEGGTICA,SHORT,0,QUANTUM_METRONOME,0,145,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,134,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,53,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,17,0,0,0,0,142,6,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,8,0,0,12,0,0,0,0,0,0,0,0,478,0,0,0,0,0,80,0,0,0,0,11,0,0,51,308,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
GALEGGTICA,SHORT,0,SHIP_IN_A_BOTTLE,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALEGGTICA,SHORT,0,INTERSTELLAR_COMPASS,0,294,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,265,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,235,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,46,0,0,0,0,298,10,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,25,0,0,24,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,183,0,0,0,0,21,0,0,133,694,0,0,0,0,0,98,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
GALEGGTICA,SHORT,0,DILITHIUM_MONOCLE,0,61,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,35,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,3,0,0,0,0,0,0,0,0,157,0,0,0,0,0,36,0,0,0,0,6,0,0,25,131,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GALEGGTICA,SHORT,0,TITANIUM_ACTUATOR,0,9,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,6,0,0,0,0,1,0,0,5,25,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
GALEGGTICA,SHORT,0,NEODYMIUM_MEDALLION,0,207,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,187,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,65,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,23,0,0,0,0,194,4,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,21,0,0,21,0,0,0,0,0,0,0,0,634,0,0,0,0,0,109,0,0,0,0,18,0,0,98,453,0,0,0,0,0,68,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GALEGGTICA,SHORT,0,MERCURYS_LENS,0,252,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,195,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,85,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,26,0,0,0,0,204,8,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,22,0,0,24,0,0,0,0,0,0,0,0,816,0,0,0,0,0,141,0,0,0,0,22,0,0,98,532,0,0,0,0,0,75,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0
